df0dcfbb1a61bb0295667f2f1358150ed7a0bae4,DELETE,regular-file,RayTracer2/scene2.inf,645,
b4046e12ab1a84b1f0b659f2ce71d4812e6b3545,DELETE,regular-file,RayTracer2/scene2blue.inf,118682527,
73d569bad58b8580015ee578bc84370fcf7636f5,DELETE,regular-file,RayTracer2/scene2green.inf,118682532,
42210a4fe32a741c20692f18ba55554c112ae185,DELETE,regular-file,RayTracer2/scene2red.inf,118682533,
